,SubjectID,StimulusType,response,RT
0,4,0,0,0
1,4,1,1,438
2,4,0,0,0
3,4,1,1,440
4,4,1,0,0
5,4,1,1,687
6,4,1,1,599
7,4,1,1,651
8,4,1,1,350
9,4,0,0,0
10,4,1,1,473
11,4,1,1,401
12,4,1,1,469
13,4,1,1,502
14,4,1,1,461
15,4,0,0,0
16,4,0,0,0
17,4,1,1,418
18,4,1,1,531
19,4,1,1,694
20,4,1,1,534
21,4,1,1,514
22,4,1,1,352
23,4,1,1,336
24,4,0,0,0
25,4,1,1,419
26,4,1,1,434
27,4,1,1,438
28,4,1,1,367
29,4,1,1,420
30,4,1,1,501
31,4,1,1,418
32,4,1,1,323
33,4,1,1,339
34,4,1,1,436
35,4,1,1,487
36,4,1,1,466
37,4,0,0,0
38,4,1,1,543
39,4,1,0,0
40,4,1,1,474
41,4,1,1,502
42,4,1,1,386
43,4,1,1,400
44,4,1,1,366
45,4,1,1,400
46,4,1,1,334
47,4,1,1,286
48,4,1,1,323
49,4,1,1,288
50,4,1,1,301
51,4,0,0,0
52,4,0,0,0
53,4,1,1,438
54,4,1,1,383
55,4,0,0,0
56,4,1,1,337
57,4,1,1,385
58,4,1,1,285
59,4,1,1,287
60,4,1,1,271
61,4,1,1,231
62,4,0,1,277
63,4,1,1,415
64,4,1,1,430
65,4,1,1,286
66,4,1,1,254
67,4,1,1,268
68,4,0,0,0
69,4,0,0,0
70,4,0,0,0
71,4,1,1,481
72,4,0,0,0
73,4,1,1,385
74,4,1,1,382
75,4,1,1,472
76,4,1,1,381
77,4,1,1,253
78,4,1,1,269
79,4,1,1,334
80,4,1,1,68
81,4,1,1,270
82,4,1,1,307
83,4,0,0,0
84,4,1,1,423
85,4,0,1,318
86,4,1,1,371
87,4,1,0,0
88,4,1,1,86
89,4,1,1,502
90,4,1,1,535
91,4,1,1,371
92,4,1,1,331
93,4,1,1,338
94,4,0,0,0
95,4,1,1,371
96,4,1,1,404
97,4,0,1,334
98,4,0,0,0
99,4,1,1,500
