SubjectID,StimulusType,response,RT
6,0,0,0
6,1,1,441
6,1,1,424
6,1,1,393
6,1,1,340
6,0,0,0
6,1,1,392
6,1,1,326
6,1,1,352
6,1,1,326
6,1,1,358
6,0,0,0
6,1,1,342
6,1,1,306
6,1,1,340
6,1,1,411
6,1,1,476
6,1,1,359
6,1,1,394
6,1,1,337
6,0,0,0
6,0,0,0
6,1,1,479
6,1,1,375
6,0,0,0
6,1,1,371
6,1,1,337
6,1,1,460
6,0,0,0
6,1,1,460
6,1,1,361
6,1,1,393
6,1,1,428
6,1,1,411
6,1,1,414
6,0,0,0
6,1,1,445
6,1,1,420
6,1,1,375
6,1,1,394
6,1,1,424
6,1,1,400
6,0,0,0
6,1,1,389
6,0,0,0
6,0,0,0
6,0,0,0
6,1,1,446
6,1,1,358
6,1,1,378
6,1,1,408
6,1,1,427
6,1,1,463
6,0,0,0
6,1,1,576
6,0,0,0
6,1,1,494
6,1,1,392
6,1,1,572
6,1,1,424
6,1,1,460
6,1,1,441
6,1,1,477
6,1,1,395
6,1,1,409
6,1,1,406
6,1,1,390
6,1,1,420
6,1,1,358
6,1,1,370
6,1,1,373
6,1,1,373
6,0,0,0
6,1,1,425
6,1,1,370
6,1,1,444
6,1,1,427
6,1,1,375
6,1,1,376
6,1,1,372
6,1,1,337
6,1,1,336
6,1,1,375
6,1,1,444
6,0,0,0
6,0,0,0
6,1,1,476
6,1,1,442
6,0,0,0
6,1,1,442
6,1,1,355
6,1,1,379
6,1,1,444
6,0,0,0
6,1,1,372
6,1,1,388
6,1,1,373
6,0,0,0
6,1,1,444
6,1,1,373
