SubjectID,StimulusType,response,RT
2,1,1,1110
2,1,1,466
2,1,1,515
2,1,1,305
2,0,0,0
2,0,0,0
2,1,1,305
2,1,1,370
2,1,1,353
2,1,1,385
2,1,1,371
2,0,0,0
2,1,1,337
2,0,0,0
2,1,1,370
2,1,1,435
2,1,1,402
2,1,1,338
2,0,0,0
2,1,1,402
2,1,1,355
2,1,1,371
2,1,1,339
2,1,1,339
2,1,1,322
2,1,1,322
2,1,1,353
2,1,1,354
2,1,1,451
2,1,1,403
2,0,0,0
2,0,0,0
2,0,0,0
2,1,1,337
2,1,1,337
2,1,1,355
2,1,1,354
2,1,1,289
2,1,1,321
2,1,1,322
2,1,1,418
2,1,1,355
2,1,1,403
2,0,0,0
2,1,1,371
2,0,0,0
2,1,1,353
2,1,1,485
2,1,1,483
2,0,0,0
2,1,1,385
2,1,1,370
2,1,1,371
2,1,1,450
2,0,0,0
2,1,1,322
2,1,1,533
2,1,1,354
2,1,1,386
2,1,1,434
2,1,1,321
2,0,0,0
2,1,1,257
2,1,1,386
2,0,0,0
2,1,1,322
2,0,0,0
2,1,1,435
2,1,1,483
2,1,1,387
2,1,1,482
2,1,1,434
2,1,1,370
2,0,0,0
2,0,0,0
2,1,1,500
2,1,1,403
2,1,1,450
2,1,1,466
2,1,1,368
2,1,1,481
2,1,1,354
2,1,1,337
2,0,0,0
2,1,1,403
2,1,1,337
2,1,1,403
2,1,1,306
2,1,1,370
2,0,0,0
2,0,0,0
2,1,1,420
2,1,1,320
2,1,1,339
2,1,1,356
2,1,1,337
2,1,1,323
2,1,1,307
2,1,1,305
2,1,1,322
