SubjectID,StimulusType,response,RT
7,0,0,0
7,0,0,0
7,1,1,425
7,0,0,0
7,1,1,407
7,1,1,591
7,1,1,525
7,1,1,425
7,1,1,393
7,1,1,295
7,1,1,312
7,1,1,279
7,1,1,377
7,1,1,310
7,1,1,362
7,1,1,360
7,1,1,362
7,1,1,409
7,1,1,392
7,1,1,376
7,1,1,278
7,1,1,345
7,1,1,293
7,0,0,0
7,1,1,491
7,1,1,443
7,0,0,0
7,1,1,280
7,1,1,410
7,0,0,0
7,1,1,326
7,1,1,542
7,1,1,394
7,1,1,344
7,1,1,380
7,1,1,409
7,1,1,278
7,0,0,0
7,1,1,359
7,0,0,0
7,1,1,394
7,0,0,0
7,0,0,0
7,1,1,477
7,1,1,328
7,0,0,0
7,0,0,0
7,1,1,344
7,1,1,310
7,1,1,328
7,1,1,409
7,0,0,0
7,1,1,394
7,1,1,313
7,1,1,343
7,1,1,313
7,1,1,376
7,1,1,311
7,1,1,345
7,1,1,347
7,1,1,376
7,1,1,414
7,1,1,328
7,1,1,343
7,1,1,411
7,1,1,393
7,1,1,344
7,1,1,345
7,0,0,0
7,1,1,312
7,1,1,427
7,1,1,327
7,0,0,0
7,0,0,0
7,1,1,375
7,1,1,491
7,1,1,411
7,1,1,390
7,1,1,407
7,1,1,394
7,1,1,311
7,1,1,360
7,1,1,362
7,0,0,0
7,1,1,410
7,0,0,0
7,1,1,393
7,0,0,0
7,1,1,328
7,1,1,343
7,1,1,312
7,1,1,313
7,1,1,344
7,1,1,326
7,1,1,359
7,1,1,312
7,1,1,392
7,1,1,366
7,0,0,0
7,1,1,491
