SubjectID,StimulusType,response,RT
3,0,0,0
3,1,1,368
3,1,1,332
3,1,1,380
3,1,1,282
3,1,1,271
3,1,1,398
3,1,1,300
3,1,1,348
3,1,1,297
3,0,0,0
3,1,1,348
3,1,1,265
3,1,1,249
3,0,0,0
3,1,1,282
3,1,1,333
3,0,0,0
3,0,0,0
3,0,0,0
3,1,1,316
3,1,1,272
3,1,1,299
3,1,1,265
3,0,1,264
3,1,1,283
3,1,1,299
3,1,1,318
3,0,0,0
3,1,1,312
3,0,0,0
3,1,1,280
3,1,1,414
3,1,1,301
3,1,1,284
3,1,1,299
3,1,1,415
3,0,0,0
3,1,1,334
3,1,1,335
3,1,1,322
3,1,1,322
3,1,1,332
3,1,1,335
3,1,1,282
3,1,1,250
3,1,1,299
3,1,1,281
3,1,1,303
3,0,1,323
3,1,1,265
3,1,1,300
3,0,0,0
3,0,1,302
3,1,1,316
3,1,1,321
3,1,1,281
3,1,1,298
3,1,1,297
3,0,0,0
3,1,1,254
3,1,1,297
3,0,0,0
3,1,1,284
3,1,1,286
3,1,1,250
3,1,1,284
3,0,0,0
3,1,1,251
3,1,1,264
3,1,1,269
3,0,0,0
3,1,1,270
3,1,1,255
3,1,1,286
3,1,1,238
3,1,1,269
3,1,1,267
3,1,1,250
3,1,1,270
3,1,1,334
3,1,1,267
3,1,1,284
3,1,1,264
3,1,1,281
3,0,1,300
3,1,1,264
3,1,1,298
3,1,1,287
3,1,1,268
3,1,1,250
3,1,1,284
3,1,1,281
3,1,1,300
3,1,1,322
3,0,0,0
3,0,0,0
3,1,1,318
3,1,1,317
3,1,1,269
